
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;2;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;2;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:56 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;1;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
Thu Jun 21 02:21:57 CEST 2018;memory write;10;0;SSD;t1;;;
